name,rating,description,website_url,formatted_address,latitude,longitude,price_level
Casa Cipriani New York,4.6,Chic quarters in an elegant luxury hotel on the riverfront offering a private members club & a spa.,http://www.casaciprianinewyork.com/,"10 South St, New York, NY 10004, USA",40.7010955,-74.0118779,
Casa Enrique,4.5,Casual cantina serving up refined Mexican classics & cocktails amid concrete floors & mod seating.,https://casaenriquelic.com/,"5-48 49th Ave, Long Island City, NY 11101, USA",40.7434063,-73.95438089999999,PRICE_LEVEL_MODERATE
CAVA,4.5,"Mediterranean restaurant for thoughtful food with customizable greens & grains bowls, pitas & salad.",http://cava.com/,"174 N 4th St, Brooklyn, NY 11211, USA",40.7156125,-73.9587732,PRICE_LEVEL_MODERATE
Chama Mama,4.6,"Laid-back choice for Georgian staples like khachapuri paired with natural, organic wines.",https://www.chamamama.com/location/chama-mama/?utm_source=gmb&utm_medium=organic&utm_campaign=local&utm_id=gmb-chelsea,"149 W 14th St, New York, NY 10011, USA",40.7384413,-73.9988997,PRICE_LEVEL_MODERATE
Chang Noi Thai,4.4,"Laid-back restaurant featuring simple Thai dishes such as pad Thai, curries & lemongrass soup.",https://changnoithaisi.com/?utm_source=google,"100 Stuyvesant Pl, Staten Island, NY 10301, USA",40.643646,-74.077584,PRICE_LEVEL_INEXPENSIVE
Chavela's,4.5,"Mexican fare along with a selection of tequilas, margaritas & other specialty cocktails.",http://chavelasnyc.com/,"736 Franklin Ave, Brooklyn, NY 11238, USA",40.6734559,-73.9572247,PRICE_LEVEL_MODERATE
Chez Ma Tante,4.4,"American restaurant with Canadian-inspired offerings, including seasonal plates, plus a sought after wine list.",http://www.chezmatantebk.com/,"90 Calyer St, Brooklyn, NY 11222, USA",40.7269159,-73.9576034,PRICE_LEVEL_MODERATE
Chick-fil-A,4.4,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides.,https://www.chick-fil-a.com/locations/ny/fulton-street-in-line?utm_source=google&utm_medium=gmb,"144 Fulton St, New York, NY 10038, USA",40.7104194,-74.00854989999999,PRICE_LEVEL_INEXPENSIVE
Chick-fil-A,4.2,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides.,https://www.chick-fil-a.com/locations/ny/flatbush-and-atlantic-in-line?utm_source=google&utm_medium=gmb,"166 Flatbush Ave, Brooklyn, NY 11217, USA",40.682755,-73.976882,PRICE_LEVEL_INEXPENSIVE
Chick-fil-A,4.3,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides.,https://www.chick-fil-a.com/locations/ny/216-west-125th-street-in-line?utm_source=google&utm_medium=gmb,"216 W 125th St, New York, NY 10027, USA",40.8090898,-73.9491517,PRICE_LEVEL_INEXPENSIVE
Chick-fil-A,4.3,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides.,https://www.chick-fil-a.com/locations/ny/jackson-heights-82nd-street-in-line?utm_source=google&utm_medium=gmb,"40-27 82nd St, Elmhurst, NY 11373, USA",40.7467801,-73.8836066,PRICE_LEVEL_INEXPENSIVE
Chick-fil-A,3.9,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides.,https://www.chick-fil-a.com/locations/ny/clinton-hill-in-line?utm_source=google&utm_medium=gmb,"809 Atlantic Ave, Brooklyn, NY 11238, USA",40.681848,-73.96678949999999,PRICE_LEVEL_INEXPENSIVE
Chipotle Mexican Grill,3.3,"Casual restaurant offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ny/fresh-meadows/17661-union-tpke?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=5382,"176-61 Union Tpke, Fresh Meadows, NY 11366, USA",40.7261295,-73.7912296,PRICE_LEVEL_INEXPENSIVE
Chipotle Mexican Grill,3.6,"Casual restaurant offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ny/long-island-city/26-16-jackson-avenue?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2760,"26-16 Jackson Ave, Long Island City, NY 11101, USA",40.7472329,-73.9415667,PRICE_LEVEL_INEXPENSIVE
Chipotle Mexican Grill,3.5,"Casual restaurant offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ny/bronx/260-e-161st-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2838,"260 E 161st St, Bronx, NY 10451, USA",40.8256405,-73.91934789999999,PRICE_LEVEL_INEXPENSIVE
Chipotle Mexican Grill,2.9,"Casual restaurant offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ny/bronx/2902-3rd-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=3957,"2902 Third Ave, Bronx, NY 10455, USA",40.8169596,-73.91592949999999,PRICE_LEVEL_INEXPENSIVE
Cho Dang Gol,4.6,"Easygoing Korean venue offering soups and stews with homemade tofu, plus other comfort food.",https://chodanggolnyc.com/,"55 W 35th St, New York, NY 10001, USA",40.7501625,-73.9863713,PRICE_LEVEL_MODERATE
Chongqing Lao Zao 重慶老灶,4.6,Relaxed restaurant dishing up traditional Chinese hot pots in a rustic setting that has lanterns.,https://www.chongqinglaozao.com/,"37-04 Prince St, Flushing, NY 11354, USA",40.7606738,-73.8330235,PRICE_LEVEL_MODERATE
Chuck E. Cheese,4.2,"Kid-friendly chain known for its arcade games, pizza parties & play zones.",https://www.chuckecheese.com/bronx-terminal-market,"700 Exterior St, Bronx, NY 10451, USA",40.823963,-73.9302874,PRICE_LEVEL_MODERATE
Ci Siamo,4.6,"Stylish restaurant offering high-end Mediterranean standards, plus wine and cocktails.",http://cisiamo.com/,"440 W 33rd St Suite #100, New York, NY 10001, USA",40.7526152,-73.9989141,PRICE_LEVEL_EXPENSIVE
"Ciao, Gloria",4.6,"Daytime hangout serving coffee, plus sweet and savory baked goods in a warm space.",http://ciaogloria.com/,"550 Vanderbilt Ave, Brooklyn, NY 11238, USA",40.680559,-73.9680932,PRICE_LEVEL_MODERATE
Citizens Of Chelsea,4.7,"Hip, Australian cafe with inventive breakfast and brunch fare, plus house-roasted coffee, beer, and wine.",https://www.citizens.coffee/?utm_source=GMB&utm_medium=Yext,"401 W 25th St, New York, NY 10001, USA",40.7480998,-74.0005643,PRICE_LEVEL_MODERATE
Clark's,4.4,"Greek & American comfort food in a casual, neighborhood diner setting that buzzes at breakfast.",https://www.clarksdiner.com/,"80 Clark St, Brooklyn, NY 11201, USA",40.6974361,-73.9932444,PRICE_LEVEL_MODERATE
Clinton St. Baking Company,4.4,"American restaurant known for its weekend brunch and pancakes, with a takeout section.",http://www.clintonstreetbaking.com/,"4 Clinton St, New York, NY 10002, USA",40.721264,-73.9838497,PRICE_LEVEL_MODERATE
Clover Club,4.6,A long roster of classic concoctions as well as some modern twists accompany a small plates menu.,http://cloverclubny.com/,"210 Smith St, Brooklyn, NY 11201, USA",40.684589,-73.9921382,PRICE_LEVEL_MODERATE
Cold Stone Creamery,4.0,"Ice cream chain offering design-your-own creations hand-mixed on a granite slab, plus shakes & more.",https://www.coldstonecreamery.com/stores/20583?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb&utm_id=gmb,"176-60 Union Tpke, Flushing, NY 11366, USA",40.7256781,-73.791321,PRICE_LEVEL_MODERATE
Community Food & Juice,4.3,Cafe with healthy emphasis on organic New American fare plus vegetarian choices & a full bar.,https://www.communityfoodandjuice.com/,"2893 Broadway, New York, NY 10025, USA",40.8059222,-73.9657833,PRICE_LEVEL_MODERATE
Cornbread Brooklyn,4.7,"Airy counter-serve selling soul food staples like fried chicken, catfish, and BBQ ribs, plus sweet tea.",http://www.cornbreadsoul.com/,"409 Eastern Pkwy, Brooklyn, NY 11216, USA",40.670553,-73.9544671,PRICE_LEVEL_MODERATE
Corner Social,4.3,"Harlem restaurant/bar with upscale pub menu, craft beers, outdoor seating & special DJ nights.",http://cornersocialnyc.com/,"321 Malcolm X Blvd, New York, NY 10027, USA",40.808637100000006,-73.9451936,PRICE_LEVEL_MODERATE
Corto,4.4,"Italian-inspired salads, sandwiches & coffee dished up in a relaxed eatery with a courtyard terrace.",https://www.cortonyc.com/,"262 Halsey St, Brooklyn, NY 11216, USA",40.6824187,-73.943285,PRICE_LEVEL_MODERATE
Cositas Ricas,4.3,Family-owned Colombian diner/bakery serving filling food 24/7 in an old-time setting.,https://cositasricas.com/,"79-19 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7476532,-73.88596319999999,PRICE_LEVEL_MODERATE
COTE Flatiron,4.6,"Upscale Korean steakhouse featuring tables with smokeless grills, plus an extensive wine list.",https://www.cotekoreansteakhouse.com/,"16 W 22nd St, New York, NY 10010, USA",40.7413041,-73.99125269999999,PRICE_LEVEL_VERY_EXPENSIVE
Court Square Diner,4.4,Diner open 24/7 with shiny retro look & massive menu serving American standards since 1946.,http://courtsquarediner.com/,"45-30 23rd St, Long Island City, NY 11101, USA",40.7460847,-73.94584569999999,PRICE_LEVEL_INEXPENSIVE
Covenhoven,4.7,"Highlights local & regional brews among lots of other craft beers, accompanied by soft pretzels.",http://www.covenhovennyc.com/,"730 Classon Ave, Brooklyn, NY 11238, USA",40.6752765,-73.9601808,PRICE_LEVEL_MODERATE
Cpt. Dan's Good Time Tavern,4.4,"Mellow neighborhood joint featuring sandwiches, bar bites & cocktails, plus sidewalk seating.",https://www.captdansgoodtimetavern.com/,"497 Greene Ave, Brooklyn, NY 11216, USA",40.688611,-73.951059,PRICE_LEVEL_MODERATE
Crown Shy,4.5,"Polished, new American restaurant with global influences inside spacious room with high ceilings.",https://www.crownshy.nyc/,"70 Pine St Ground Floor, New York, NY 10005, USA",40.70619620000001,-74.0075229,PRICE_LEVEL_EXPENSIVE
Dagon,4.8,Elevated Mediterranean dishes are matched by wine and craft cocktails at this restaurant.,https://dagonnyc.com/,"2454 Broadway, New York, NY 10024, USA",40.7912711,-73.9738886,PRICE_LEVEL_EXPENSIVE
Dante West Village,4.5,"Celebrated, stylish seafood & grill restaurant offshoot with an aperitivo bar & a terrace.",https://www.dante-nyc.com/wv/,"551 Hudson St, New York, NY 10014, USA",40.7352026,-74.0062505,PRICE_LEVEL_EXPENSIVE
Dave & Buster's New York City - Times Square,4.3,Family-friendly chain offering a sports-bar-style setting for American food & arcade games.,https://www.daveandbusters.com/us/en/about/locations/new-york-city-times-square,"234 W 42nd St 3rd Floor, New York, NY 10036, USA",40.7564324,-73.9888326,PRICE_LEVEL_MODERATE
Dave and Buster's Brooklyn - Atlantic Center,3.8,Family-friendly chain offering a sports-bar-style setting for American food & arcade games.,https://www.daveandbusters.com/us/en/about/locations/brooklyn-atlantic-station,"625 Atlantic Ave Suite 311, Brooklyn, NY 11217, USA",40.6834213,-73.9741703,PRICE_LEVEL_MODERATE
David's Brisket House,4.5,"Simple nook preparing hearty deli sandwiches such as pastrami, brisket & corned beef.",https://davidsbriskethouse.com/,"533 Nostrand Ave, Brooklyn, NY 11216, USA",40.6790911,-73.9494893,PRICE_LEVEL_MODERATE
Dekalb Market Hall,4.6,"Bustling destination housing 40 food vendors, including old-school & new-school NYC names.",http://dekalbmarkethall.com/,"445 Albee Square W, Brooklyn, NY 11201, USA",40.6907617,-73.98305739999999,PRICE_LEVEL_INEXPENSIVE
Delmonico's,4.5,"A New York classic opened in 1837, serving prime beef in old-time environs.",https://www.theoriginaldelmonicos.com/,"56 Beaver St, New York, NY 10004, USA",40.705026800000006,-74.0102557,PRICE_LEVEL_VERY_EXPENSIVE
Dera Restaurant,3.7,"Simple option featuring a menu of homestyle Pakistani fare, along with a case of sweet treats.",https://deraeats.com/,"72-09 Broadway, Jackson Heights, NY 11372, USA",40.747758,-73.8934193,PRICE_LEVEL_MODERATE
Di An Di,4.3,"Contemporary Vietnamese cuisine served in a hip, minimalist space with lots of greenery.",https://www.diandi.nyc/,"68 Greenpoint Ave, Brooklyn, NY 11222, USA",40.7296511,-73.9582848,PRICE_LEVEL_MODERATE
Dinosaur Bar-B-Que,4.4,Barbecue chain serving Southern-style meats & draft brews in a retro setting (most have live music).,https://dinosaurbarbque.com/locations/brooklyn,"604 Union St, Brooklyn, NY 11215, USA",40.67762450000001,-73.9840703,PRICE_LEVEL_MODERATE
District Saigon,4.5,"Pho & other familiar Vietnamese dishes, plus craft cocktails, served in a chill, urban setting.",http://www.districtsaigonnyc.com/,"37-15 Broadway, Astoria, NY 11103, USA",40.7595925,-73.9200184,PRICE_LEVEL_MODERATE
Dominique Ansel Bakery,4.3,This bakery-cafe headed by pastry chef Dominique Ansel serves up creative & beautiful French treats.,http://www.dominiqueanselny.com/,"189 Spring St, New York, NY 10012, USA",40.7252509,-74.0028734,PRICE_LEVEL_MODERATE
Domino's Pizza,3.4,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,"738 Morris Park Ave, Bronx, NY 10462, USA",40.845313,-73.8646389,PRICE_LEVEL_INEXPENSIVE
Don Angie,4.6,Serves Italian-American classics with wine and cocktails in a marble-accented space.,http://donangie.com/,"103 Greenwich Ave, New York, NY 10014, USA",40.7378037,-74.00209389999999,PRICE_LEVEL_EXPENSIVE
Don Pancho Villa,4.7,"Upbeat eatery & bar featuring classic & fusion Mexican dishes, plus beer, wine & cocktails.",https://don-pancho-villa.shop/,"189 Borinquen Pl, Brooklyn, NY 11211, USA",40.7109886,-73.9529872,PRICE_LEVEL_MODERATE
